winery,name,country,region,winetype,grape,rate,price,price_f,topic1,topic2,bold,sweet,acidic,link,img,full_name,wine_id
Hartford Court,Chardonnay 2016,미국,Russian River Valley,White wine,Chardonnay,4.1,"₩120,000",120000,oaky, tree fruit,0.9729056858638889,0.6259316622487675,0.543828847450935,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2016&price_id=24530240,https://images.vivino.com/thumbs/EFl-kCwVQ2e33g6-gKg8mg_pb_x600.png,Hartford Court/Chardonnay 2016,196
Invivo,"X, SJP Sauvignon Blanc 2020",뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩35,000",35000,citrus, tropical,0.3520443239476487,0.12915149415922025,0.8883035470345766,https://www.vivino.com/invivo-x-sjp-sauvignon-blanc/w/7526543?year=2020&price_id=25130549,https://images.vivino.com/thumbs/Y2vCkN59TiyXN9UmwYinYQ_pb_x600.png,"Invivo/X, SJP Sauvignon Blanc 2020",205
Saint Clair Family Estate,Origin Sauvignon Blanc 2013,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩59,835",59835,citrus, tropical,0.36139927867423366,0.041430143053788296,0.9233827750141373,https://www.vivino.com/saint-clair-family-estate-origin-sauvignon-blanc-marlborough/w/1884747?year=2013&price_id=2873865,https://images.vivino.com/thumbs/jXcN-bJuSvKgsHiT5N9clg_pb_x600.png,Saint Clair Family Estate/Origin Sauvignon Blanc 2013,335
Invivo,Sauvignon Blanc 2020,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩28,809",28809,citrus, tropical,0.356016343663537,0.073484170042157,0.9234781393890288,https://www.vivino.com/invivo-sauvignon-blanc/w/1219785?year=2020&price_id=26456003,https://images.vivino.com/thumbs/IRg7pBXoQ3m3fACRBTdhFA_pb_x600.png,Invivo/Sauvignon Blanc 2020,203
Hartford Court,Chardonnay 2017,미국,Russian River Valley,White wine,Chardonnay,4.1,"₩120,000",120000,oaky, tree fruit,0.9729056858638889,0.6259316622487675,0.543828847450935,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2017&price_id=24530241,https://images.vivino.com/thumbs/EFl-kCwVQ2e33g6-gKg8mg_pb_x600.png,Hartford Court/Chardonnay 2017,197
Yealands,Single Vineyard Sauvignon Blanc 2020,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩35,458",35458,citrus, tropical,0.3344122489902475,0.025440458863286813,0.9296421458024688,https://www.vivino.com/yealands-single-vineyard-sauvignon-blanc-marlborough-white-wine/w/5962585?year=2020&price_id=26455998,https://images.vivino.com/thumbs/sPpt_SRwSvqV6gUBQMkWrg_pb_x600.png,Yealands/Single Vineyard Sauvignon Blanc 2020,443
Banrock Station,Moscato 2019,호주,South Eastern Australia,White wine,Moscato,4.1,"₩13,297",13297,None],,,,,https://www.vivino.com/banrock-station-moscato/w/84331?year=2019&price_id=24559051,https://images.vivino.com/thumbs/jqDOTyGbSg2a3TSBh6oNTA_pb_x600.png,Banrock Station/Moscato 2019,21
Trimbach,Riesling Alsace Cuvee Frederic Emile 2005,프랑스,Alsace,White wine,Riesling,4.1,"₩220,000",220000,earthy, tree fruit,0.49817198521021455,0.44204176933720746,0.9333192474784792,https://www.vivino.com/trimbach-alsace-riesling-alsace-cuvee-frederic-emile/w/63804?year=2005&price_id=23467592,https://images.vivino.com/thumbs/qcu6RncJQU22QwHVo8nSmA_pb_x600.png,Trimbach/Riesling Alsace Cuvée Frédéric Emile 2005,403
Hartford Court,Chardonnay 2014,미국,Russian River Valley,White wine,Chardonnay,4.1,"₩120,000",120000,oaky, tree fruit,0.9729056858638889,0.6259316622487675,0.543828847450935,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2014&price_id=24530238,https://images.vivino.com/thumbs/EFl-kCwVQ2e33g6-gKg8mg_pb_x600.png,Hartford Court/Chardonnay 2014,194
Trimbach,Pinot Gris Alsace Reserve Personnelle 2013,프랑스,Alsace,White wine,Pinot Gris,4.1,"₩110,000",110000,tree fruit, earthy,0.5161496159029489,0.44227866684134864,0.4136601912191951,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2013&price_id=23467584,https://images.vivino.com/thumbs/HWN3BA8zS4aUZIO8XsuK-w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2013,390
Hartford Court,Chardonnay 2012,미국,Russian River Valley,White wine,Chardonnay,4.1,"₩120,000",120000,oaky, tree fruit,0.9729056858638889,0.6259316622487675,0.543828847450935,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2012&price_id=24530236,https://images.vivino.com/thumbs/EFl-kCwVQ2e33g6-gKg8mg_pb_x600.png,Hartford Court/Chardonnay 2012,192
Trimbach,Riesling Alsace Cuvee Frederic Emile 2006,프랑스,Alsace,White wine,Riesling,4.1,"₩220,000",220000,earthy, tree fruit,0.49817198521021455,0.44204176933720746,0.9333192474784792,https://www.vivino.com/trimbach-alsace-riesling-alsace-cuvee-frederic-emile/w/63804?year=2006&price_id=23467593,https://images.vivino.com/thumbs/qcu6RncJQU22QwHVo8nSmA_pb_x600.png,Trimbach/Riesling Alsace Cuvée Frédéric Emile 2006,404
Marina Cvetic,Chardonnay 2011,이탈리아,Colline Teatine,White wine,Chardonnay,4.1,"₩99,724",99724,oaky, earthy,0.6017663511796861,0.5466356067716793,0.742445593385626,https://www.vivino.com/marina-cvetic-chardonnay/w/93051?year=2011&price_id=14541509,https://images.vivino.com/thumbs/tZw8up5hSZ6mDWO3jZV7eQ_pb_x600.png,Marina Cvetić/Chardonnay 2011,260
Trimbach,Pinot Gris Alsace Reserve Personnelle 2012,프랑스,Alsace,White wine,Pinot Gris,4.1,"₩110,000",110000,tree fruit, earthy,0.4849622751689012,0.39741171529945096,0.3826977318388456,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2012&price_id=23467583,https://images.vivino.com/thumbs/-en5VJkBTf6pZ9mJHfha2w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2012,389
Trimbach,Pinot Gris Alsace Reserve Personnelle 2011,프랑스,Alsace,White wine,Pinot Gris,4.1,"₩110,000",110000,tree fruit, earthy,0.4849622751689012,0.39741171529945096,0.3826977318388456,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2011&price_id=23467582,https://images.vivino.com/thumbs/-en5VJkBTf6pZ9mJHfha2w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2011,388
Donnafugata,Contessa Entellina Chiaranda 2017,이탈리아,Contessa Entellina,White wine,Chardonnay,4.1,"₩52,365",52365,oaky, tree fruit,0.7531097833066142,0.1456027695471848,0.36813794493983,https://www.vivino.com/donnafugata-contessa-entellina-chiaranda/w/4788?year=2017&price_id=23031849,https://images.vivino.com/thumbs/XrwBI76FSo2-J0kjkheMmQ_pb_x600.png,Donnafugata/Contessa Entellina Chiarandà 2017,108
Von Winning,Ruppertsberger Reiterpfad Riesling 2015,독일,Pfalz,White wine,Riesling,4.1,"₩70,871",70871,earthy, tree fruit,0.5085399047638414,0.15511312753161777,0.9203001525582298,https://www.vivino.com/de-von-winning-ruppertsberger-reiterpfad-riesling/w/1577058?year=2015&price_id=14539674,https://images.vivino.com/thumbs/ffztPn3LRRWuyYdOohBDEg_pb_x600.png,Von Winning/Ruppertsberger Reiterpfad Riesling 2015,431
Villa M,Bianco 2015,이탈리아,Piemonte,White wine,Moscato Bianco,4.1,"₩36,000",36000,tree fruit, earthy,0.6923069438115147,0.8754852360809257,0.47366791449506296,https://www.vivino.com/villa-m-bianco/w/1774733?year=2015&price_id=21794004,https://images.vivino.com/thumbs/QWMvYdUpSDKCG2jqrj8l1A_pb_x600.png,Villa M/Bianco 2015,421
Cloudy Bay,Sauvignon Blanc 2007,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩53,186",53186,citrus, tropical,0.3124551136198485,0.0,0.903996559946913,https://www.vivino.com/cloudy-bay-sauvignon-blanc/w/18978?year=2007&price_id=2754569,https://images.vivino.com/thumbs/n_QtuSk0Sr-bNhHJ-B_77g_pb_x600.png,Cloudy Bay/Sauvignon Blanc 2007,76
Trimbach,Pinot Gris Alsace Reserve Personnelle 2010,프랑스,Alsace,White wine,Pinot Gris,4.1,"₩110,000",110000,tree fruit, earthy,0.4849622751689012,0.39741171529945096,0.3826977318388456,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2010&price_id=23467581,https://images.vivino.com/thumbs/-en5VJkBTf6pZ9mJHfha2w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2010,387
Hardys,Eileen Hardy Chardonnay 2015,호주,Yarra Valley,White wine,Chardonnay,4.1,"₩250,000",250000,oaky, citrus,0.6097141330923508,0.2626744651410707,0.4893336804431445,https://www.vivino.com/hardys-eileen-hardy-chardonnay/w/27784?year=2015&price_id=24530204,https://images.vivino.com/thumbs/Vn1xyeEuT4eQrqjMSak1xg_pb_x600.png,Hardys/Eileen Hardy Chardonnay 2015,183
Lucien Crochet,Le Chene Sancerre 2013,프랑스,Sancerre,White wine,Sauvignon Blanc,4.1,"₩73,131",73131,citrus, earthy,0.15803660969654346,0.0,0.7723156971990368,https://www.vivino.com/lucien-crochet-le-chene-sancerre/w/1686861?year=2013&price_id=7953580,https://images.vivino.com/thumbs/-JTLOupTT2-Ezhl_B6-Oaw_pb_x600.png,Lucien Crochet/Le Chêne Sancerre 2013,249
Clos Henri Vineyard,Sauvignon Blanc 2019,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩28,373",28373,citrus, tropical,0.34352643744636563,0.020691561244286196,0.8854500467780836,https://www.vivino.com/clos-henri-sauvignon-blanc/w/1127376?year=2019&price_id=24742867,https://images.vivino.com/thumbs/KgJFg6PzS6eG6qCsjeK4iQ_pb_x600.png,Clos Henri Vineyard/Sauvignon Blanc 2019,72
Prinz Salm,Two Princes Riesling 2017,독일,Rheinhessen,White wine,Riesling,4.1,"₩56,732",56732,tree fruit, citrus,0.3827176973063993,0.47119451977107085,0.9350556222005292,https://www.vivino.com/prinz-salm-two-princes-riesling/w/2705003?year=2017&price_id=18945583,https://images.vivino.com/thumbs/y2X6heztSeeFyVgtZNgTpA_pb_x600.png,Prinz Salm/Two Princes Riesling 2017,310
Felton Road,Bannockburn Riesling 2020,뉴질랜드,Central Otago,White wine,Riesling,4.1,"₩38,657",38657,None],,,,,https://www.vivino.com/felton-road-bannockburn-riesling/w/1253004?year=2020&price_id=23042820,https://images.vivino.com/thumbs/dNoIZBx0TMWypFrJke6DOQ_pb_x600.png,Felton Road/Bannockburn Riesling 2020,151
Domaine du Tariquet,Cotes De Gascogne Dernieres Grives 2011,프랑스,Côtes de Gascogne,White wine,Petit Manseng,4.1,"₩79,780",79780,None],,,,,https://www.vivino.com/tariquet-cotes-de-gascogne-dernieres-grives/w/2173899?year=2011&price_id=7944183,https://images.vivino.com/thumbs/vXFtqxgUQLiOEAJjtfUxeQ_pb_x600.png,Domaine du Tariquet/Côtes De Gascogne Dernières Grives 2011,103
Amisfield,Sauvignon Blanc 2019,뉴질랜드,Central Otago,White wine,Sauvignon Blanc,4.1,"₩37,011",37011,tropical, citrus,0.3391963870588504,0.0,0.8910492979324259,https://www.vivino.com/amisfield-sauvignon-blanc/w/86257?year=2019&price_id=21846098,https://images.vivino.com/thumbs/KJqsk_XPRTC7-gQQUq3vvA_pb_x600.png,Amisfield/Sauvignon Blanc 2019,12
Teeter-Totter,Chardonnay 2016,미국,Napa Valley,White wine,Chardonnay,4.1,"₩130,000",130000,oaky, tropical,0.9376253185319046,0.2834747838758944,0.4744134905169418,https://www.vivino.com/teeter-totter-chardonnay/w/4806486?year=2016&price_id=23467572,https://images.vivino.com/thumbs/t_Sl_TN5Q-GHPmHSDHHjHw_pb_x600.png,Teeter-Totter/Chardonnay 2016,374
Little Beauty,Sauvignon Blanc 2013,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩68,699",68699,citrus, tropical,0.33029926249424124,0.0,0.8496549667376492,https://www.vivino.com/little-beauty-sauvignon-blanc/w/1758778?year=2013&price_id=15466425,https://images.vivino.com/thumbs/SMbI_VdUTkKpqAc1n-Z76A_pb_x600.png,Little Beauty/Sauvignon Blanc 2013,242
Felton Road,Bannockburn Riesling 2021,뉴질랜드,Central Otago,White wine,Riesling,4.1,"₩38,657",38657,citrus, tree fruit,0.3045572314523583,0.3683540828028564,0.8831241468294317,https://www.vivino.com/felton-road-bannockburn-riesling/w/1253004?year=2021&price_id=26565465,https://images.vivino.com/thumbs/dNoIZBx0TMWypFrJke6DOQ_pb_x600.png,Felton Road/Bannockburn Riesling 2021,152
Mudbrick Vineyard,Reserve Chardonnay 2019,뉴질랜드,Waiheke Island,White wine,Chardonnay,4.1,"₩44,415",44415,oaky, tree fruit,0.5841629685757603,0.05246615685845195,0.6266942967397521,https://www.vivino.com/mudbrick-reserve-chardonnay/w/1527820?year=2019&price_id=20418145,https://images.vivino.com/thumbs/5hORROHRRnqzy3yRWVkLDA_150x200.jpg,Mudbrick Vineyard/Reserve Chardonnay 2019,293
Kendall-Jackson,Grand Reserve Chardonnay 2006,미국,California,White wine,Chardonnay,4.1,"₩120,000",120000,oaky, citrus,0.9376253185319046,0.581585167344756,0.503099589883648,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2006&price_id=23467493,https://images.vivino.com/thumbs/2_MpOxMFT7iyG3FNQb8pLA_pb_x600.png,Kendall-Jackson/Grand Reserve Chardonnay 2006,224
Te Whare Ra,Single Vineyard 5182 Toru 2020,뉴질랜드,Marlborough,White wine,Blend,4.1,"₩21,381",21381,tree fruit, tropical,0.2893003843652622,0.009998905246382379,0.9219869873452713,https://www.vivino.com/te-whare-ra-single-vineyard-5182-toru/w/1112484?year=2020&price_id=23190440,https://images.vivino.com/thumbs/072SYyR6Tb6xAMY9FMKeMA_pb_x600.png,Te Whare Ra/Single Vineyard 5182 Toru 2020,370
Chateau Couhins-Lurton,Pessac-Leognan Blanc (Grand Cru Classe de Graves) 2017,프랑스,Pessac-Léognan,White wine,Sauvignon Blanc,4.1,"₩150,000",150000,oaky, tree fruit,0.6964111978521154,0.22858993939372185,0.443768086720647,https://www.vivino.com/chateau-couhins-lurton-pessac-leognan-blanc-grand-cru-classe-de-graves/w/2011856?year=2017&price_id=21493528,https://images.vivino.com/thumbs/ZjLU6BItR46rx6ZK2LjfjA_pb_x600.png,Château Couhins-Lurton/Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,57
Tony Bish,Heartwood Chardonnay 2020,뉴질랜드,Hawke's Bay,White wine,Chardonnay,4.1,"₩29,607",29607,oaky, tree fruit,0.5589149450111046,0.17685331916734115,0.5232202344873743,https://www.vivino.com/tony-bish-heartwood-chardonnay/w/5483315?year=2020&price_id=24839424,https://images.vivino.com/thumbs/nYawitUUT-i6zzp81sn9mQ_pb_x600.png,Tony Bish/Heartwood Chardonnay 2020,381
Misha's Vineyard,Limelight Riesling 2019,뉴질랜드,Central Otago,White wine,Riesling,4.1,"₩26,317",26317,citrus, earthy,0.2918465188627898,0.41542669368255375,0.8204994764867368,https://www.vivino.com/mishas-limelight-riesling/w/2580040?year=2019&price_id=26651437,https://images.vivino.com/thumbs/RboR1xTEQ56XMjr35wdq_Q_pb_x600.png,Misha's Vineyard/Limelight Riesling 2019,288
Peregrine,Riesling 2019,뉴질랜드,Central Otago,White wine,Riesling,4.1,"₩21,381",21381,citrus, earthy,0.3070384962811591,0.0,0.8967897379015427,https://www.vivino.com/peregrine-wines-central-otago-limited-riesling/w/93280?year=2019&price_id=24691983,https://images.vivino.com/thumbs/EDx3cBjWTRSsH5YaJj7WlQ_pb_x600.png,Peregrine/Riesling 2019,305
Weinreich,Riesling 2012,독일,Rheinhessen,White wine,Riesling,4.1,"₩25,000",25000,citrus, tree fruit,0.3342338574012487,0.11324903132251621,0.9354246947163429,https://www.vivino.com/weinreich-riesling/w/1222347?year=2012&price_id=25130633,https://images.vivino.com/thumbs/HSbt65yPTJ2xUX1bmZFghw_pb_x600.png,Weinreich/Riesling 2012,435
Cloudy Bay,Te Koko Sauvignon Blanc 2005,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.1,"₩79,780",79780,citrus, oaky,0.3545954484196938,0.06651615299989412,0.8883382249890825,https://www.vivino.com/cloudy-bay-te-koko-sauvignon-blanc/w/1126958?year=2005&price_id=2754315,https://images.vivino.com/thumbs/JlfV0zOuR9m1ju8aChn-Dw_pb_x600.png,Cloudy Bay/Te Koko Sauvignon Blanc 2005,82
Trimbach,Riesling Alsace Cuvee Frederic Emile 2015,프랑스,Alsace,White wine,Riesling,4.1,"₩220,000",220000,earthy, tree fruit,0.46698464447616683,0.39717481779530983,0.9023567880981296,https://www.vivino.com/trimbach-alsace-riesling-alsace-cuvee-frederic-emile/w/63804?year=2015&price_id=23467589,https://images.vivino.com/thumbs/qcu6RncJQU22QwHVo8nSmA_pb_x600.png,Trimbach/Riesling Alsace Cuvée Frédéric Emile 2015,411
Bay of Fires,Riesling 2014,호주,Tasmania,White wine,Riesling,4.1,"₩70,000",70000,citrus, tree fruit,0.4121123896950539,0.0647464209632755,0.7592111458908977,https://www.vivino.com/bay-of-fires-riesling/w/93395?year=2014&price_id=24530178,https://images.vivino.com/thumbs/1orMNLkITMOhj_XCFWyItA_pb_x600.png,Bay of Fires/Riesling 2014,25
Dr. Loosen,Graacher Himmelreich Riesling Alte Reben GG 2019,독일,Mosel,White wine,Riesling,4.1,"₩110,000",110000,earthy, citrus,0.38097619619981005,0.07297717348973354,0.9494680277928942,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2019&price_id=24530156,https://images.vivino.com/thumbs/CQ3tyL7JRYK8ZFpjSRWf7Q_pb_x600.png,Dr. Loosen/Graacher Himmelreich Riesling Alte Reben GG 2019,118
Deinhard,Piesporter Riesling 2016,독일,Rheinhessen,White wine,Riesling,4.1,"₩26,593",26593,tree fruit, citrus,0.4055655431281626,0.376363730992116,0.9496760955199302,https://www.vivino.com/deinhard-piesporter-riesling/w/1155969?year=2016&price_id=15574729,https://images.vivino.com/thumbs/IWUyH-RBTV6sqNeNuhmEGQ_150x200.jpg,Deinhard/Piesporter Riesling 2016,87
Taylors / Wakefield,St. Andrews Chardonnay 2013,호주,Clare Valley,White wine,Chardonnay,4.1,"₩61,608",61608,oaky, tree fruit,0.5976221773429459,0.30846208652860807,0.5013607381648475,https://www.vivino.com/taylors-wakefield-st-andrews-chardonnay/w/1379553?year=2013&price_id=12760383,https://images.vivino.com/thumbs/U9VTwezMSBOGhygaR-AEaA_pb_x600.png,Taylors / Wakefield/St. Andrews Chardonnay 2013,365
Little Beauty,Pinot Gris 2012,뉴질랜드,Marlborough,White wine,Pinot Gris,4.1,"₩77,563",77563,tree fruit, earthy,0.43802782235141824,0.1317661606272759,0.31481563589336725,https://www.vivino.com/little-beauty-pinot-gris/w/5244992?year=2012&price_id=15466465,https://images.vivino.com/thumbs/i4WZPhlHSLmdVYSs-e-mUg_pb_x600.png,Little Beauty/Pinot Gris 2012,241
Kim Crawford,Sauvignon Blanc 2016,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.0,"₩50,970",50970,citrus, tropical,0.30709213850722167,0.0,0.9093245799570835,https://www.vivino.com/kim-crawford-sauvignon-blanc/w/66534?year=2016&price_id=15446460,https://images.vivino.com/thumbs/DdHBF_5lTw-tN0MHFG1g9g_pb_x600.png,Kim Crawford/Sauvignon Blanc 2016,234
Oyster Bay,Sauvignon Blanc 2019,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.0,"₩65,000",65000,citrus, tree fruit,0.2884159113820446,0.0,0.904454804345742,https://www.vivino.com/oyster-bay-sauvignon-blanc/w/9530?year=2019&price_id=21493612,https://images.vivino.com/thumbs/kyUwPIhoRfm1cUxCajxyvw_pb_x600.png,Oyster Bay/Sauvignon Blanc 2019,299
Invivo,"X, SJP Sauvignon Blanc 2019",뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.0,"₩35,000",35000,citrus, tropical,0.320856983213601,0.0842845426173226,0.8573410876542271,https://www.vivino.com/invivo-x-sjp-sauvignon-blanc/w/7526543?year=2019&price_id=25130548,https://images.vivino.com/thumbs/Y2vCkN59TiyXN9UmwYinYQ_pb_x600.png,"Invivo/X, SJP Sauvignon Blanc 2019",204
Louis Latour,Pouilly-Fuisse 2018,프랑스,Pouilly-Fuissé,White wine,Chardonnay,4.0,"₩90,000",90000,tree fruit, citrus,0.4216819133258891,0.0,0.4427562335480972,https://www.vivino.com/louis-latour-pouilly-fuisse/w/7348?year=2018&price_id=21493586,https://images.vivino.com/thumbs/TrWnL1VsRJ-ms0JDipUgLw_pb_x600.png,Louis Latour/Pouilly-Fuissé 2018,248
Trimbach,Riesling Alsace Cuvee Frederic Emile 2011,프랑스,Alsace,White wine,Riesling,4.0,"₩220,000",220000,earthy, tree fruit,0.46698464447616683,0.39717481779530983,0.9023567880981296,https://www.vivino.com/trimbach-alsace-riesling-alsace-cuvee-frederic-emile/w/63804?year=2011&price_id=21493503,https://images.vivino.com/thumbs/qcu6RncJQU22QwHVo8nSmA_pb_x600.png,Trimbach/Riesling Alsace Cuvée Frédéric Emile 2011,407
Trimbach,Riesling Alsace Cuvee Frederic Emile 2007,프랑스,Alsace,White wine,Riesling,4.0,"₩220,000",220000,earthy, tree fruit,0.46698464447616683,0.39717481779530983,0.9023567880981296,https://www.vivino.com/trimbach-alsace-riesling-alsace-cuvee-frederic-emile/w/63804?year=2007&price_id=23467594,https://images.vivino.com/thumbs/qcu6RncJQU22QwHVo8nSmA_pb_x600.png,Trimbach/Riesling Alsace Cuvée Frédéric Emile 2007,405
Robert Mondavi Private Selection,Chardonnay Bourbon Barrel Aged 2016,미국,Monterey County,White wine,Chardonnay,4.0,"₩44,322",44322,oaky, tree fruit,0.9376253185319046,0.6554182228021026,0.4526865135205629,https://www.vivino.com/robert-mondavi-private-selection-chardonnay-bourbon-barrel-aged/w/5404705?year=2016&price_id=16730107,https://images.vivino.com/thumbs/PTzWcbxjSqifZ-aoS9cR1g_pb_x600.png,Robert Mondavi Private Selection/Chardonnay Bourbon Barrel Aged 2016,321
Dr. Loosen,Riesling Kabinett Blue Slate 2018,독일,Mosel,White wine,Riesling,4.0,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2018&price_id=24530166,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2018,128
Dr. Loosen,Riesling Kabinett Blue Slate 2016,독일,Mosel,White wine,Riesling,4.0,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2016&price_id=24530164,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2016,126
Dr. Loosen,Riesling Kabinett Blue Slate 2017,독일,Mosel,White wine,Riesling,4.0,"₩70,000",70000,, ,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2017&price_id=24530165,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2017,127
Diora,La Splendeur du Soleil Chardonnay 2019,미국,Monterey,White wine,Chardonnay,4.0,"₩80,000",80000,oaky, tree fruit,0.844609698539422,0.5766749281680106,0.4336631784772761,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2019&price_id=30003963,https://images.vivino.com/thumbs/GVydrVhfTiSzHllzMBbsjQ_pb_x600.png,Diora/La Splendeur du Soleil Chardonnay 2019,90
Dr. Loosen,Riesling Kabinett Blue Slate 2014,독일,Mosel,White wine,Riesling,4.0,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2014&price_id=24530162,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2014,124
Freemark Abbey,Chardonnay 2016,미국,Napa Valley,White wine,Chardonnay,4.0,"₩100,000",100000,oaky, tree fruit,0.9376253185319046,0.44219611165051154,0.4170289067997771,https://www.vivino.com/freemark-abbey-chardonnay/w/1558510?year=2016&price_id=21493552,https://images.vivino.com/thumbs/QLVpzXQORVSlXuujjbW75w_pb_x600.png,Freemark Abbey/Chardonnay 2016,170
Santa Cristina,Casasole Orvieto Classico Amabile 2018,이탈리아,Orvieto,White wine,Blend,4.0,"₩30,000",30000,tree fruit, earthy,0.4208074202917064,0.8858028402575004,0.7158116858266493,https://www.vivino.com/santa-cristina-casasole-orvieto-classico-amabile/w/1200229?year=2018&price_id=21493715,https://images.vivino.com/thumbs/aVgw2igvQzS8syCldzfr9Q_pb_x600.png,Santa Cristina/Casasole Orvieto Classico Amabile 2018,344
Saint Clair Family Estate,Omaka Reserve Chardonnay 2019,뉴질랜드,Marlborough,White wine,Chardonnay,4.0,"₩29,607",29607,oaky, citrus,0.6062323783728018,0.10548525402770624,0.6187852461156356,https://www.vivino.com/saint-clair-family-estate-omaka-reserve-chardonnay/w/1443972?year=2019&price_id=26610909,https://images.vivino.com/thumbs/XEJifZeISryMz43c61EsmQ_pb_x600.png,Saint Clair Family Estate/Omaka Reserve Chardonnay 2019,334
Amici,Sonoma Coast Chardonnay 2016,미국,Sonoma Coast,White wine,Chardonnay,4.0,"₩100,000",100000,oaky, tree fruit,0.8678280499691059,0.5222513159476888,0.48594267189180873,https://www.vivino.com/amici-cellars-sonoma-coast-chardonnay/w/4027606?year=2016&price_id=25130583,https://images.vivino.com/thumbs/Z6m-IH20QsOQ686AFPSOaw_pb_x600.png,Amici/Sonoma Coast Chardonnay 2016,10
Kendall-Jackson,Grand Reserve Chardonnay 2016,미국,California,White wine,Chardonnay,4.0,"₩120,000",120000,oaky, citrus,0.9376253185319046,0.581585167344756,0.503099589883648,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2016&price_id=23467497,https://images.vivino.com/thumbs/2_MpOxMFT7iyG3FNQb8pLA_pb_x600.png,Kendall-Jackson/Grand Reserve Chardonnay 2016,229
Dr. Loosen,Riesling Kabinett Blue Slate 2012,독일,Mosel,White wine,Riesling,4.0,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2012&price_id=24530160,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2012,122
Trimbach,Pinot Gris Alsace Reserve Personnelle 2014,프랑스,Alsace,White wine,Pinot Gris,4.0,"₩110,000",110000,tree fruit, earthy,0.4849622751689012,0.39741171529945096,0.3826977318388456,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2014&price_id=23467585,https://images.vivino.com/thumbs/HWN3BA8zS4aUZIO8XsuK-w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2014,391
